nc,kc,mc,mr,nr,mv,nu,time
512,64,512,2,16,2,8,4.164026603333333
512,64,512,2,16,2,16,4.800375260000001
512,64,512,2,32,2,2,16.67120885
512,64,512,2,32,2,4,33.04499166
512,64,512,2,32,2,8,2.9023243333333335
512,64,512,2,32,2,16,2.9489589900000004
512,64,512,4,2,2,2,12.066083266666666
512,64,512,4,2,4,2,12.116561963333334
512,64,512,4,4,2,2,7.392910333333333
512,64,512,4,4,2,4,7.160088999999999
512,64,512,4,4,4,2,8.082959356666667
512,64,512,4,4,4,4,7.221682023333333
512,64,512,4,8,2,2,5.712275016666666
512,64,512,4,8,2,4,4.969516963333334
512,64,512,4,8,2,8,4.797569296666667
512,64,512,4,8,4,2,4.410738966666666
512,64,512,4,8,4,4,4.420002590000001
512,64,512,4,8,4,8,4.819487080000001
512,64,512,4,16,2,2,14.796180710000002
512,64,512,4,16,2,4,3.0196633466666665
512,64,512,4,16,2,8,2.9541183466666667
512,64,512,4,16,2,16,3.2353976833333333
512,64,512,4,16,4,2,14.781170513333333
512,64,512,4,16,4,4,2.995525733333333
512,64,512,4,16,4,8,2.9274317333333335
512,64,512,4,16,4,16,57.08374935333333
512,64,512,4,32,2,2,14.878376523333337
512,64,512,4,32,2,4,3.304251636666667
512,64,512,4,32,2,8,3.3055873166666667
512,64,512,4,32,2,16,4.98337464
512,64,512,4,32,4,2,14.861885593333334
512,64,512,4,32,4,4,3.3313463299999997
512,64,512,4,32,4,8,3.29862533
512,64,512,4,32,4,16,30.40246426333334
512,64,512,8,2,2,2,8.243225919999999
512,64,512,8,2,4,2,8.452953323333332
512,64,512,8,2,8,2,8.33351593
512,64,512,8,4,2,2,5.363226293333334
512,64,512,8,4,2,4,5.693037293333333
512,64,512,8,4,4,2,5.453680626666666
512,64,512,8,4,4,4,5.584319956666666
512,64,512,8,4,8,2,6.973628946666667
